ts_code,symbol,name,area,industry,list_date,delist_date,list_status,exchange,market
920112.BJ,920112,巴兰仕,上海,专用机械,20250828,,L,BSE,北交所
920111.BJ,920111,聚星科技,浙江,电气设备,20241111,,L,BSE,北交所
920110.BJ,920110,雷特科技,广东,电气设备,20221206,,L,BSE,北交所
920108.BJ,920108,宏海科技,湖北,家用电器,20250206,,L,BSE,北交所
920106.BJ,920106,林泰新材,江苏,汽车配件,20241218,,L,BSE,北交所
920101.BJ,920101,志高机械,浙江,专用机械,20250814,,L,BSE,北交所
920100.BJ,920100,三协电机,江苏,电气设备,20250908,,L,BSE,北交所
920099.BJ,920099,瑞华技术,江苏,石油加工,20240925,,L,BSE,北交所
920098.BJ,920098,科隆新材,陕西,橡胶,20241205,,L,BSE,北交所
920092.BJ,920092,汉鑫科技,山东,软件服务,20211115,,L,BSE,北交所
920091.BJ,920091,大鹏工业,黑龙江,专用机械,20251121,,L,BSE,北交所
920090.BJ,920090,*ST同辉,北京,IT设备,20210809,,L,BSE,北交所
920089.BJ,920089,禾昌聚合,江苏,塑料,20211109,,L,BSE,北交所
920088.BJ,920088,科力股份,新疆,石油开采,20241029,,L,BSE,北交所
920087.BJ,920087,秋乐种业,河南,种植业,20221207,,L,BSE,北交所
920086.BJ,920086,科马材料,浙江,汽车配件,20260116,,L,BSE,北交所
920082.BJ,920082,方正阀门,浙江,机械基件,20241226,,L,BSE,北交所
920080.BJ,920080,奥美森,广东,专用机械,20251010,,L,BSE,北交所
920077.BJ,920077,吉林碳谷,吉林,化纤,20210831,,L,BSE,北交所
920076.BJ,920076,国亮新材,河北,其他建材,20260122,,L,BSE,北交所
920075.BJ,920075,柏星龙,深圳,广告包装,20221214,,L,BSE,北交所
920068.BJ,920068,天工股份,江苏,小金属,20250513,,L,BSE,北交所
920066.BJ,920066,科拜尔,安徽,塑料,20241031,,L,BSE,北交所
920062.BJ,920062,科润智控,浙江,电气设备,20220713,,L,BSE,北交所
920061.BJ,920061,西磁科技,浙江,专用机械,20231221,,L,BSE,北交所
920060.BJ,920060,万源通,江苏,元器件,20241119,,L,BSE,北交所
920058.BJ,920058,华洋赛车,浙江,摩托车,20230810,,L,BSE,北交所
920057.BJ,920057,百甲科技,江苏,钢加工,20230314,,L,BSE,北交所
920056.BJ,920056,能之光,浙江,塑料,20250822,,L,BSE,北交所
920050.BJ,920050,爱伦医疗,江苏,医疗保健,20260121,,L,BSE,北交所
920047.BJ,920047,诺思兰德,北京,生物制药,20201124,,L,BSE,北交所
920046.BJ,920046,亿能电力,江苏,电气设备,20221013,,L,BSE,北交所
920045.BJ,920045,蘅东光,深圳,通信设备,20251231,,L,BSE,北交所
920039.BJ,920039,国义招标,广东,建筑工程,20210818,,L,BSE,北交所
920037.BJ,920037,广信科技,湖南,电气设备,20250626,,L,BSE,北交所
920035.BJ,920035,精创电气,江苏,专用机械,20251202,,L,BSE,北交所
920033.BJ,920033,康普化学,重庆,化工原料,20221221,,L,BSE,北交所
920030.BJ,920030,德众汽车,湖南,汽车服务,20201127,,L,BSE,北交所
920029.BJ,920029,开发科技,四川,电器仪表,20250328,,L,BSE,北交所
920027.BJ,920027,交大铁发,四川,运输设备,20250610,,L,BSE,北交所
920026.BJ,920026,卓兆点胶,江苏,机械基件,20231019,,L,BSE,北交所
920023.BJ,920023,*ST田野,广西,食品,20230202,,L,BSE,北交所
920022.BJ,920022,世昌股份,河北,汽车配件,20250919,,L,BSE,北交所
920021.BJ,920021,流金科技,北京,影视音像,20200727,,L,BSE,北交所
920020.BJ,920020,泰凯英,山东,汽车配件,20251028,,L,BSE,北交所
920019.BJ,920019,铜冠矿建,安徽,建筑工程,20241011,,L,BSE,北交所
920018.BJ,920018,宏远股份,辽宁,电气设备,20250820,,L,BSE,北交所
920017.BJ,920017,星昊医药,北京,化学制药,20230531,,L,BSE,北交所
920016.BJ,920016,中草香料,安徽,日用化工,20240913,,L,BSE,北交所
920015.BJ,920015,锦华新材,浙江,化工原料,20250925,,L,BSE,北交所
920014.BJ,920014,特瑞斯,江苏,专用机械,20221213,,L,BSE,北交所
920010.BJ,920010,凯添燃气,宁夏,供气供热,20200727,,L,BSE,北交所
920009.BJ,920009,丹娜生物,天津,医疗保健,20251103,,L,BSE,北交所
920008.BJ,920008,成电光信,四川,通信设备,20240829,,L,BSE,北交所
920007.BJ,920007,酉立智能,江苏,电气设备,20250808,,L,BSE,北交所
920006.BJ,920006,晟楠科技,江苏,航空,20230518,,L,BSE,北交所
920005.BJ,920005,鼎佳精密,江苏,元器件,20250731,,L,BSE,北交所
920003.BJ,920003,中诚咨询,江苏,建筑工程,20251107,,L,BSE,北交所
920002.BJ,920002,万达轴承,江苏,工程机械,20240530,,L,BSE,北交所
920001.BJ,920001,纬达光电,广东,元器件,20221227,,L,BSE,北交所
920000.BJ,920000,安徽凤凰,安徽,汽车配件,20201223,,L,BSE,北交所
688981.SH,688981,中芯国际,上海,半导体,20200716,,L,SSE,科创板
688819.SH,688819,天能股份,浙江,电气设备,20210118,,L,SSE,科创板
688809.SH,688809,强一股份,江苏,半导体,20251230,,L,SSE,科创板
688807.SH,688807,优迅股份,福建,半导体,20251219,,L,SSE,科创板
688805.SH,688805,健信超导,浙江,医疗保健,20251224,,L,SSE,科创板
688802.SH,688802,沐曦股份,上海,半导体,20251217,,L,SSE,科创板
688800.SH,688800,瑞可达,江苏,元器件,20210722,,L,SSE,科创板
688799.SH,688799,华纳药厂,湖南,化学制药,20210713,,L,SSE,科创板
688798.SH,688798,艾为电子,上海,半导体,20210816,,L,SSE,科创板
688796.SH,688796,百奥赛图,北京,生物制药,20251210,,L,SSE,科创板
688795.SH,688795,摩尔线程,北京,半导体,20251205,,L,SSE,科创板
688793.SH,688793,倍轻松,深圳,家用电器,20210715,,L,SSE,科创板
688790.SH,688790,昂瑞微,北京,半导体,20251216,,L,SSE,科创板
688789.SH,688789,宏华数科,浙江,专用机械,20210708,,L,SSE,科创板
688788.SH,688788,科思科技,深圳,通信设备,20201022,,L,SSE,科创板
688787.SH,688787,海天瑞声,北京,软件服务,20210813,,L,SSE,科创板
688786.SH,688786,悦安新材,江西,小金属,20210826,,L,SSE,科创板
688783.SH,688783,西安奕材,陕西,半导体,20251028,,L,SSE,科创板
688779.SH,688779,五矿新能,湖南,电气设备,20210811,,L,SSE,科创板
688778.SH,688778,厦钨新能,福建,电气设备,20210805,,L,SSE,科创板
688777.SH,688777,中控技术,浙江,专用机械,20201124,,L,SSE,科创板
688776.SH,688776,国光电气,四川,元器件,20210831,,L,SSE,科创板
688775.SH,688775,影石创新,深圳,IT设备,20250611,,L,SSE,科创板
688772.SH,688772,珠海冠宇,广东,电气设备,20211015,,L,SSE,科创板
688768.SH,688768,容知日新,安徽,电器仪表,20210726,,L,SSE,科创板
688767.SH,688767,博拓生物,浙江,医疗保健,20210908,,L,SSE,科创板
688766.SH,688766,普冉股份,上海,半导体,20210823,,L,SSE,科创板
688765.SH,688765,禾元生物,湖北,生物制药,20251028,,L,SSE,科创板
688759.SH,688759,必贝特,广东,生物制药,20251028,,L,SSE,科创板
688758.SH,688758,赛分科技,江苏,化工原料,20250110,,L,SSE,科创板
688757.SH,688757,胜科纳米,江苏,电器仪表,20250325,,L,SSE,科创板
688755.SH,688755,汉邦科技,江苏,专用机械,20250516,,L,SSE,科创板
688750.SH,688750,金天钛业,湖南,小金属,20241120,,L,SSE,科创板
688739.SH,688739,成大生物,辽宁,生物制药,20211028,,L,SSE,科创板
688737.SH,688737,中自科技,四川,汽车配件,20211022,,L,SSE,科创板
688733.SH,688733,壹石通,安徽,矿物制品,20210817,,L,SSE,科创板
688729.SH,688729,屹唐股份,北京,半导体,20250708,,L,SSE,科创板
688728.SH,688728,格科微,上海,半导体,20210818,,L,SSE,科创板
688727.SH,688727,恒坤新材,福建,半导体,20251118,,L,SSE,科创板
688726.SH,688726,拉普拉斯,深圳,专用机械,20241029,,L,SSE,科创板
688722.SH,688722,同益中,北京,化纤,20211019,,L,SSE,科创板
688721.SH,688721,龙图光罩,深圳,半导体,20240806,,L,SSE,科创板
688720.SH,688720,艾森股份,江苏,半导体,20231206,,L,SSE,科创板
688719.SH,688719,爱科赛博,陕西,电气设备,20230928,,L,SSE,科创板
688718.SH,688718,唯赛勃,上海,塑料,20210728,,L,SSE,科创板
688717.SH,688717,艾罗能源,浙江,电气设备,20240103,,L,SSE,科创板
688716.SH,688716,中研股份,吉林,化工原料,20230920,,L,SSE,科创板
688711.SH,688711,宏微科技,江苏,半导体,20210901,,L,SSE,科创板
688710.SH,688710,益诺思,上海,生物制药,20240903,,L,SSE,科创板
688709.SH,688709,成都华微,四川,半导体,20240207,,L,SSE,科创板
688708.SH,688708,佳驰科技,四川,化工原料,20241205,,L,SSE,科创板
688707.SH,688707,振华新材,贵州,电气设备,20210914,,L,SSE,科创板
688702.SH,688702,盛科通信,江苏,半导体,20230914,,L,SSE,科创板
688701.SH,688701,卓锦股份,浙江,环境保护,20210916,,L,SSE,科创板
688700.SH,688700,东威科技,江苏,专用机械,20210615,,L,SSE,科创板
688699.SH,688699,明微电子,深圳,半导体,20201218,,L,SSE,科创板
688698.SH,688698,伟创电气,江苏,电气设备,20201229,,L,SSE,科创板
688697.SH,688697,纽威数控,江苏,机床制造,20210917,,L,SSE,科创板
688696.SH,688696,极米科技,四川,家用电器,20210303,,L,SSE,科创板
688695.SH,688695,中创股份,山东,软件服务,20240313,,L,SSE,科创板
688693.SH,688693,锴威特,江苏,半导体,20230818,,L,SSE,科创板
688692.SH,688692,达梦数据,湖北,软件服务,20240612,,L,SSE,科创板
688691.SH,688691,灿芯股份,上海,半导体,20240411,,L,SSE,科创板
688690.SH,688690,纳微科技,江苏,化工原料,20210623,,L,SSE,科创板
688689.SH,688689,银河微电,江苏,半导体,20210127,,L,SSE,科创板
688687.SH,688687,凯因科技,北京,生物制药,20210208,,L,SSE,科创板
688686.SH,688686,奥普特,广东,电器仪表,20201231,,L,SSE,科创板
688685.SH,688685,迈信林,江苏,航空,20210513,,L,SSE,科创板
688683.SH,688683,莱尔科技,广东,元器件,20210412,,L,SSE,科创板
688682.SH,688682,霍莱沃,上海,软件服务,20210420,,L,SSE,科创板
688681.SH,688681,科汇股份,山东,电气设备,20210616,,L,SSE,科创板
688680.SH,688680,海优新材,上海,塑料,20210122,,L,SSE,科创板
688679.SH,688679,通源环境,安徽,环境保护,20201225,,L,SSE,科创板
688678.SH,688678,福立旺,江苏,元器件,20201223,,L,SSE,科创板
688677.SH,688677,海泰新光,山东,医疗保健,20210226,,L,SSE,科创板
688676.SH,688676,金盘科技,海南,电气设备,20210309,,L,SSE,科创板
688671.SH,688671,碧兴物联,深圳,环境保护,20230809,,L,SSE,科创板
688670.SH,688670,金迪克,江苏,生物制药,20210802,,L,SSE,科创板
688669.SH,688669,聚石化学,广东,化工原料,20210125,,L,SSE,科创板
688668.SH,688668,鼎通科技,广东,通信设备,20201221,,L,SSE,科创板
688667.SH,688667,菱电电控,湖北,汽车配件,20210312,,L,SSE,科创板
688665.SH,688665,四方光电,湖北,电器仪表,20210209,,L,SSE,科创板
688663.SH,688663,新风光,山东,电气设备,20210413,,L,SSE,科创板
688662.SH,688662,富信科技,广东,元器件,20210401,,L,SSE,科创板
688661.SH,688661,和林微纳,江苏,元器件,20210329,,L,SSE,科创板
688660.SH,688660,电气风电,上海,电气设备,20210519,,L,SSE,科创板
688659.SH,688659,元琛科技,安徽,环境保护,20210331,,L,SSE,科创板
688658.SH,688658,悦康药业,北京,化学制药,20201224,,L,SSE,科创板
688657.SH,688657,浩辰软件,江苏,软件服务,20231010,,L,SSE,科创板
688656.SH,688656,浩欧博,江苏,医疗保健,20210113,,L,SSE,科创板
688655.SH,688655,迅捷兴,深圳,元器件,20210511,,L,SSE,科创板
688653.SH,688653,康希通信,上海,半导体,20231117,,L,SSE,科创板
688652.SH,688652,京仪装备,北京,半导体,20231129,,L,SSE,科创板
688651.SH,688651,盛邦安全,北京,软件服务,20230726,,L,SSE,科创板
688648.SH,688648,中邮科技,上海,机床制造,20231113,,L,SSE,科创板
688646.SH,688646,逸飞激光,湖北,专用机械,20230728,,L,SSE,科创板
688639.SH,688639,华恒生物,安徽,化学制药,20210422,,L,SSE,科创板
688638.SH,688638,誉辰智能,深圳,专用机械,20230712,,L,SSE,科创板
688636.SH,688636,智明达,四川,元器件,20210408,,L,SSE,科创板
688633.SH,688633,星球石墨,江苏,专用机械,20210324,,L,SSE,科创板
688631.SH,688631,莱斯信息,江苏,软件服务,20230628,,L,SSE,科创板
688630.SH,688630,芯碁微装,安徽,专用机械,20210401,,L,SSE,科创板
688629.SH,688629,华丰科技,四川,元器件,20230627,,L,SSE,科创板
688628.SH,688628,优利德,广东,电器仪表,20210201,,L,SSE,科创板
688627.SH,688627,精智达,深圳,专用机械,20230718,,L,SSE,科创板
688626.SH,688626,翔宇医疗,河南,医疗保健,20210331,,L,SSE,科创板
688625.SH,688625,呈和科技,广东,化工原料,20210607,,L,SSE,科创板
688623.SH,688623,双元科技,浙江,专用机械,20230608,,L,SSE,科创板
688622.SH,688622,*ST禾信,广东,电器仪表,20210913,,L,SSE,科创板
688621.SH,688621,阳光诺和,北京,医疗保健,20210621,,L,SSE,科创板
688620.SH,688620,安凯微,广东,半导体,20230627,,L,SSE,科创板
688619.SH,688619,罗普特,福建,软件服务,20210223,,L,SSE,科创板
688618.SH,688618,三旺通信,深圳,通信设备,20201230,,L,SSE,科创板
688617.SH,688617,惠泰医疗,深圳,医疗保健,20210107,,L,SSE,科创板
688616.SH,688616,西力科技,浙江,电器仪表,20210318,,L,SSE,科创板
688615.SH,688615,合合信息,上海,软件服务,20240926,,L,SSE,科创板
688613.SH,688613,奥精医疗,北京,医疗保健,20210521,,L,SSE,科创板
688612.SH,688612,威迈斯,深圳,汽车配件,20230726,,L,SSE,科创板
688611.SH,688611,杭州柯林,浙江,电气设备,20210412,,L,SSE,科创板
688610.SH,688610,埃科光电,安徽,电器仪表,20230719,,L,SSE,科创板
688609.SH,688609,九联科技,广东,家用电器,20210323,,L,SSE,科创板
688608.SH,688608,恒玄科技,上海,半导体,20201216,,L,SSE,科创板
688607.SH,688607,康众科技,江苏,医疗保健,20210201,,L,SSE,科创板
688606.SH,688606,奥泰生物,浙江,医疗保健,20210325,,L,SSE,科创板
688605.SH,688605,先锋精科,江苏,半导体,20241212,,L,SSE,科创板
688603.SH,688603,天承科技,上海,化工原料,20230710,,L,SSE,科创板
688602.SH,688602,康鹏科技,上海,化工原料,20230720,,L,SSE,科创板
688601.SH,688601,力芯微,江苏,半导体,20210628,,L,SSE,科创板
688600.SH,688600,皖仪科技,安徽,电器仪表,20200703,,L,SSE,科创板
688599.SH,688599,天合光能,江苏,电气设备,20200610,,L,SSE,科创板
688598.SH,688598,金博股份,湖南,矿物制品,20200518,,L,SSE,科创板
688597.SH,688597,煜邦电力,北京,电器仪表,20210617,,L,SSE,科创板
688596.SH,688596,正帆科技,上海,专用机械,20200820,,L,SSE,科创板
688595.SH,688595,芯海科技,深圳,半导体,20200928,,L,SSE,科创板
688593.SH,688593,新相微,上海,半导体,20230601,,L,SSE,科创板
688592.SH,688592,司南导航,上海,通信设备,20230816,,L,SSE,科创板
688591.SH,688591,泰凌微,上海,半导体,20230825,,L,SSE,科创板
688590.SH,688590,新致软件,上海,软件服务,20201207,,L,SSE,科创板
688589.SH,688589,力合微,深圳,半导体,20200722,,L,SSE,科创板
688588.SH,688588,凌志软件,江苏,软件服务,20200511,,L,SSE,科创板
688586.SH,688586,江航装备,安徽,航空,20200731,,L,SSE,科创板
688585.SH,688585,上纬新材,上海,化工原料,20200928,,L,SSE,科创板
688584.SH,688584,上海合晶,上海,半导体,20240208,,L,SSE,科创板
688583.SH,688583,思看科技,浙江,电器仪表,20250115,,L,SSE,科创板
688582.SH,688582,芯动联科,安徽,元器件,20230630,,L,SSE,科创板
688581.SH,688581,安杰思,浙江,医疗保健,20230519,,L,SSE,科创板
688580.SH,688580,伟思医疗,江苏,医疗保健,20200721,,L,SSE,科创板
688579.SH,688579,地纬智能,山东,软件服务,20200717,,L,SSE,科创板
688578.SH,688578,艾力斯,上海,化学制药,20201202,,L,SSE,科创板
688577.SH,688577,浙海德曼,浙江,机床制造,20200916,,L,SSE,科创板
688576.SH,688576,西山科技,重庆,医疗保健,20230606,,L,SSE,科创板
688575.SH,688575,亚辉龙,深圳,医疗保健,20210517,,L,SSE,科创板
688573.SH,688573,信宇人,深圳,专用机械,20230817,,L,SSE,科创板
688571.SH,688571,杭华股份,浙江,染料涂料,20201211,,L,SSE,科创板
688570.SH,688570,天玛智控,北京,专用机械,20230605,,L,SSE,科创板
688569.SH,688569,铁科轨道,北京,运输设备,20200831,,L,SSE,科创板
688568.SH,688568,中科星图,北京,软件服务,20200708,,L,SSE,科创板
688567.SH,688567,孚能科技,江西,电气设备,20200717,,L,SSE,科创板
688566.SH,688566,吉贝尔,江苏,化学制药,20200518,,L,SSE,科创板
688565.SH,688565,力源科技,浙江,环境保护,20210513,,L,SSE,科创板
688563.SH,688563,航材股份,北京,航空,20230719,,L,SSE,科创板
688562.SH,688562,航天软件,北京,软件服务,20230524,,L,SSE,科创板
688561.SH,688561,奇安信,北京,软件服务,20200722,,L,SSE,科创板
688560.SH,688560,明冠新材,江西,电气设备,20201224,,L,SSE,科创板
688559.SH,688559,海目星,深圳,专用机械,20200909,,L,SSE,科创板
688558.SH,688558,国盛智科,江苏,机床制造,20200630,,L,SSE,科创板
688557.SH,688557,兰剑智能,山东,专用机械,20201202,,L,SSE,科创板
688556.SH,688556,高测股份,山东,专用机械,20200807,,L,SSE,科创板
688553.SH,688553,汇宇制药,四川,化学制药,20211026,,L,SSE,科创板
688552.SH,688552,航天南湖,湖北,通信设备,20230518,,L,SSE,科创板
688551.SH,688551,科威尔,安徽,专用机械,20200910,,L,SSE,科创板
688550.SH,688550,瑞联新材,陕西,化工原料,20200902,,L,SSE,科创板
688549.SH,688549,中巨芯,浙江,元器件,20230908,,L,SSE,科创板
688548.SH,688548,广钢气体,广东,化工原料,20230815,,L,SSE,科创板
688545.SH,688545,兴福电子,湖北,元器件,20250122,,L,SSE,科创板
688543.SH,688543,国科军工,江西,专用机械,20230621,,L,SSE,科创板
688539.SH,688539,高华科技,江苏,电器仪表,20230418,,L,SSE,科创板
688538.SH,688538,和辉光电,上海,半导体,20210528,,L,SSE,科创板
688536.SH,688536,思瑞浦,江苏,半导体,20200921,,L,SSE,科创板
688535.SH,688535,华海诚科,江苏,半导体,20230404,,L,SSE,科创板
688533.SH,688533,上声电子,江苏,汽车配件,20210419,,L,SSE,科创板
688531.SH,688531,日联科技,江苏,专用机械,20230331,,L,SSE,科创板
688530.SH,688530,欧莱新材,广东,半导体,20240509,,L,SSE,科创板
688529.SH,688529,豪森智能,辽宁,专用机械,20201109,,L,SSE,科创板
688528.SH,688528,秦川物联,四川,电器仪表,20200701,,L,SSE,科创板
688526.SH,688526,科前生物,湖北,农业综合,20200922,,L,SSE,科创板
688525.SH,688525,佰维存储,深圳,半导体,20221230,,L,SSE,科创板
688523.SH,688523,航天环宇,湖南,航空,20230602,,L,SSE,科创板
688522.SH,688522,纳睿雷达,广东,通信设备,20230301,,L,SSE,科创板
688521.SH,688521,芯原股份,上海,半导体,20200818,,L,SSE,科创板
688520.SH,688520,神州细胞,北京,生物制药,20200622,,L,SSE,科创板
688519.SH,688519,南亚新材,上海,元器件,20200818,,L,SSE,科创板
688518.SH,688518,联赢激光,深圳,专用机械,20200622,,L,SSE,科创板
688517.SH,688517,金冠电气,河南,电气设备,20210618,,L,SSE,科创板
688516.SH,688516,奥特维,江苏,专用机械,20200521,,L,SSE,科创板
688515.SH,688515,裕太微,江苏,半导体,20230210,,L,SSE,科创板
688513.SH,688513,苑东生物,四川,化学制药,20200902,,L,SSE,科创板
688512.SH,688512,慧智微,广东,半导体,20230516,,L,SSE,科创板
688511.SH,688511,天微电子,四川,元器件,20210730,,L,SSE,科创板
688510.SH,688510,航亚科技,江苏,航空,20201216,,L,SSE,科创板
688509.SH,688509,正元地信,北京,软件服务,20210730,,L,SSE,科创板
688508.SH,688508,芯朋微,江苏,半导体,20200722,,L,SSE,科创板
688507.SH,688507,索辰科技,上海,软件服务,20230418,,L,SSE,科创板
688506.SH,688506,百利天恒,四川,化学制药,20230106,,L,SSE,科创板
